Student_ID,skill,Test_ID,Type,Days_prepared,TimeTaken,score
115,perimeter,5,algebrafieldquestion,54,46,33.0
115,perimeter,15,interfacetextfieldquestion,49,67,61.0
115,perimeter,92,interfacepopupmenuquestion1,30,114,3.0
115,perimeter,3,popupmenuquestion,47,45,28.0
115,perimeter,28,noprobtype,16,38,53.0
115,perimeter,25,algebrafieldquestion,8,47,53.0
115,perimeter,80,algebra,41,99,92.0
115,perimeter,16,interfacepopupmenuquestion1,33,101,48.0
115,perimeter,69,other,18,81,44.0
115,perimeter,4,textfieldquestion,28,66,59.0
115,perimeter,83,interfaceradioquestion,30,37,13.0
115,perimeter,50,textfieldquestion,14,49,50.0
115,perimeter,24,popupmenuquestion,66,98,100.0
115,perimeter,59,textfieldquestion,54,35,55.0
115,perimeter,62,interfacepopupmenuquestion1,8,80,62.0
115,perimeter,65,popupmenuquestion,14,36,41.0
115,perimeter,91,interfaceradioquestion,66,39,33.0
115,perimeter,63,algebra,69,50,64.0
115,perimeter,49,textfieldquestion,8,82,76.0
115,perimeter,57,interfacetextfieldquestion1,24,88,61.0
115,perimeter,12,interfaceradioquestion,19,48,36.0
115,perimeter,84,radioquestion,57,37,47.0
115,perimeter,48,algebra,73,45,62.0
115,perimeter,14,other,54,38,48.0
115,perimeter,19,popupmenuquestion,72,62,67.0
115,perimeter,98,interfacetextfieldquestion1,79,65,79.0
115,perimeter,78,interfaceradioquestion,28,54,55.0
115,perimeter,74,noprobtype,22,72,42.0
115,perimeter,61,interfacepopupmenuquestion1,75,56,63.0
115,perimeter,34,noprobtype,17,96,75.0
115,perimeter,82,textfieldquestion,46,68,60.0
115,perimeter,51,algebra,32,79,66.0
115,perimeter,27,other,16,56,65.0
115,perimeter,52,popupmenuquestion,31,38,31.0
115,perimeter,76,interfacepopupmenuquestion1,19,40,62.0
115,perimeter,43,checkboxquestion,71,89,85.0
115,perimeter,41,radioquestion,19,68,50.0
115,perimeter,32,checkboxquestion,19,88,59.0
115,perimeter,55,checkboxquestion,76,61,68.0
115,perimeter,45,other,30,106,63.0
115,perimeter,2,algebra,9,63,31.0
115,perimeter,1,algebra,21,58,40.0
115,perimeter,47,checkboxquestion,66,84,76.0
115,perimeter,68,checkboxquestion,34,69,55.0
115,perimeter,26,interfaceradioquestion,47,107,83.0
115,perimeter,64,other,16,52,60.0
115,perimeter,93,interfaceradioquestion1,15,118,75.0
115,perimeter,44,algebrafieldquestion1,6,106,75.0
115,perimeter,73,textfieldquestion,29,53,47.0
115,perimeter,42,algebra,79,50,60.0
115,perimeter,17,checkboxquestion,32,74,55.0
115,perimeter,71,checkboxquestion,5,106,79.0
115,perimeter,37,other,6,34,22.0
115,perimeter,72,algebrafieldquestion,75,80,88.0
115,perimeter,86,algebrafieldquestion,8,87,65.0
115,perimeter,70,textfieldquestion,69,83,68.0
115,perimeter,38,radioquestion,8,86,57.0
115,perimeter,9,interfaceradioquestion1,53,96,91.0
115,perimeter,75,textfieldquestion,69,64,61.0
115,perimeter,40,algebrafieldquestion1,9,43,25.0
115,perimeter,21,other,40,118,100.0
115,perimeter,77,popupmenuquestion,50,30,33.0
116,application: compare expressions,29,algebra,27,50,40.0
116,application: compare expressions,57,interfacetextfieldquestion1,17,75,46.0
116,application: compare expressions,34,noprobtype,35,83,70.0
116,application: compare expressions,50,textfieldquestion,71,56,66.0
116,application: compare expressions,4,textfieldquestion,25,118,85.0
116,application: compare expressions,71,checkboxquestion,61,97,89.0
116,application: compare expressions,9,interfaceradioquestion1,26,58,41.0
116,application: compare expressions,48,algebra,77,72,92.0
116,application: compare expressions,7,interfaceradioquestion1,40,117,11.0
116,application: compare expressions,49,textfieldquestion,76,72,67.0
116,application: compare expressions,15,interfacetextfieldquestion,57,96,77.0
116,application: compare expressions,79,interfacetextfieldquestion,24,31,36.0
116,application: compare expressions,87,interfacepopupmenuquestion1,74,111,88.0
116,application: compare expressions,47,checkboxquestion,47,61,55.0
116,application: compare expressions,63,algebra,79,102,94.0
116,application: compare expressions,55,checkboxquestion,80,102,100.0
116,application: compare expressions,27,other,31,105,75.0
116,application: compare expressions,45,other,62,95,88.0
116,application: compare expressions,5,algebrafieldquestion,39,116,88.0
116,application: compare expressions,74,noprobtype,45,38,35.0
116,application: compare expressions,88,interfacepopupmenuquestion1,61,64,49.0
116,application: compare expressions,68,checkboxquestion,13,59,31.0
116,application: compare expressions,24,popupmenuquestion,62,117,96.0
116,application: compare expressions,3,popupmenuquestion,55,64,58.0
116,application: compare expressions,80,algebra,15,60,48.0
116,application: compare expressions,26,interfaceradioquestion,33,101,77.0
116,application: compare expressions,14,other,75,51,47.0
116,application: compare expressions,76,interfacepopupmenuquestion1,7,76,44.0
116,application: compare expressions,8,interfaceradioquestion,54,95,84.0
116,application: compare expressions,21,other,13,60,34.0
116,application: compare expressions,81,checkboxquestion,64,107,13.0
116,application: compare expressions,31,interfaceradioquestion1,11,47,55.0
116,application: compare expressions,20,other,41,47,36.0
116,application: compare expressions,25,algebrafieldquestion,13,52,36.0
116,application: compare expressions,62,interfacepopupmenuquestion1,37,55,60.0
116,application: compare expressions,70,textfieldquestion,21,115,82.0
116,application: compare expressions,91,interfaceradioquestion,7,66,53.0
116,application: compare expressions,11,textfieldquestion,68,119,7.0
116,application: compare expressions,67,textfieldquestion,50,94,98.0
116,application: compare expressions,60,interfacetextfieldquestion,51,105,70.0
116,application: compare expressions,69,other,29,39,58.0
116,application: compare expressions,77,popupmenuquestion,21,64,57.0
116,application: compare expressions,13,algebrafieldquestion1,56,83,73.0
116,application: compare expressions,17,checkboxquestion,19,83,50.0
116,application: compare expressions,93,interfaceradioquestion1,69,102,84.0
116,application: compare expressions,86,algebrafieldquestion,60,114,94.0
116,application: compare expressions,51,algebra,40,113,80.0
116,application: compare expressions,30,popupmenuquestion,20,69,48.0
116,application: compare expressions,99,radioquestion,56,45,59.0
116,application: compare expressions,72,algebrafieldquestion,18,120,89.0
116,application: compare expressions,96,algebra,20,65,57.0
116,application: compare expressions,58,popupmenuquestion,47,88,71.0
116,application: compare expressions,83,interfaceradioquestion,65,119,8.0
116,application: compare expressions,75,textfieldquestion,44,103,77.0
116,application: compare expressions,44,algebrafieldquestion1,20,94,63.0
116,application: compare expressions,98,interfacetextfieldquestion1,70,72,59.0
116,application: compare expressions,52,popupmenuquestion,72,91,81.0
116,application: compare expressions,39,checkboxquestion,49,71,60.0
116,application: compare expressions,6,interfacepopupmenuquestion1,20,82,78.0
116,application: compare expressions,64,other,44,80,75.0
116,application: compare expressions,89,interfacepopupmenuquestion1,29,107,94.0
116,application: compare expressions,61,interfacepopupmenuquestion1,21,95,73.0
116,application: compare expressions,100,popupmenuquestion,51,116,100.0
116,application: compare expressions,56,radioquestion,18,48,54.0
116,application: compare expressions,40,algebrafieldquestion1,76,100,88.0
116,application: compare expressions,19,popupmenuquestion,63,85,82.0
116,application: compare expressions,53,other,70,66,63.0
116,application: compare expressions,41,radioquestion,59,113,88.0
116,application: compare expressions,28,noprobtype,29,83,72.0
116,application: compare expressions,33,algebrafieldquestion1,57,67,51.0
117,circumference,47,checkboxquestion,18,82,78.0
117,circumference,97,interfaceradioquestion,52,38,60.0
117,circumference,81,checkboxquestion,63,116,90.0
117,circumference,37,other,8,47,40.0
117,circumference,100,popupmenuquestion,65,102,96.0
117,circumference,20,other,72,113,94.0
117,circumference,99,radioquestion,60,99,82.0
117,circumference,78,interfaceradioquestion,62,105,91.0
117,circumference,13,algebrafieldquestion1,40,47,38.0
117,circumference,54,interfacetextfieldquestion,73,92,89.0
117,circumference,88,interfacepopupmenuquestion1,38,37,40.0
117,circumference,22,interfaceradioquestion1,19,99,75.0
117,circumference,87,interfacepopupmenuquestion1,20,66,46.0
117,circumference,4,textfieldquestion,62,83,70.0
117,circumference,32,checkboxquestion,39,35,28.0
117,circumference,71,checkboxquestion,19,118,79.0
117,circumference,11,textfieldquestion,28,109,90.0
117,circumference,96,algebra,49,30,31.0
117,circumference,95,checkboxquestion,13,79,74.0
117,circumference,79,interfacetextfieldquestion,10,39,40.0
117,circumference,25,algebrafieldquestion,51,109,87.0
117,circumference,24,popupmenuquestion,48,70,60.0
117,circumference,46,algebra,69,30,60.0
117,circumference,45,other,50,106,81.0
117,circumference,26,interfaceradioquestion,77,82,85.0
117,circumference,92,interfacepopupmenuquestion1,48,59,49.0
117,circumference,75,textfieldquestion,41,91,77.0
117,circumference,76,interfacepopupmenuquestion1,24,106,88.0
117,circumference,67,textfieldquestion,27,90,84.0
117,circumference,56,radioquestion,68,92,86.0
117,circumference,82,textfieldquestion,33,55,47.0
117,circumference,10,interfaceradioquestion1,32,30,48.0
117,circumference,19,popupmenuquestion,44,108,91.0
117,circumference,59,textfieldquestion,57,49,51.0
117,circumference,42,algebra,17,109,78.0
117,circumference,16,interfacepopupmenuquestion1,63,71,67.0
117,circumference,48,algebra,79,111,5.0
117,circumference,60,interfacetextfieldquestion,52,109,3.0
117,circumference,21,other,7,62,66.0
117,circumference,17,checkboxquestion,11,110,0.0
117,circumference,91,interfaceradioquestion,27,41,18.0
117,circumference,27,other,38,48,43.0
117,circumference,68,checkboxquestion,53,53,53.0
117,circumference,69,other,18,96,51.0
117,circumference,74,noprobtype,67,55,62.0
117,circumference,61,interfacepopupmenuquestion1,78,82,61.0
117,circumference,2,algebra,31,83,78.0
117,circumference,63,algebra,6,75,62.0
117,circumference,31,interfaceradioquestion1,25,85,61.0
117,circumference,53,other,62,78,69.0
117,circumference,6,interfacepopupmenuquestion1,58,75,76.0
117,circumference,90,radioquestion,45,70,64.0
117,circumference,62,interfacepopupmenuquestion1,39,57,57.0
117,circumference,34,noprobtype,66,81,87.0
117,circumference,7,interfaceradioquestion1,39,95,90.0
117,circumference,14,other,12,67,52.0
117,circumference,49,textfieldquestion,51,111,90.0
117,circumference,29,algebra,62,39,46.0
117,circumference,72,algebrafieldquestion,60,56,51.0
117,circumference,86,algebrafieldquestion,71,65,56.0
117,circumference,77,popupmenuquestion,42,92,80.0
117,circumference,83,interfaceradioquestion,44,84,48.0
117,circumference,94,popupmenuquestion,16,113,91.0
117,circumference,5,algebrafieldquestion,6,114,75.0
117,circumference,35,checkboxquestion,10,83,62.0
117,circumference,36,checkboxquestion,7,73,60.0
117,circumference,93,interfaceradioquestion1,14,67,56.0
117,circumference,39,checkboxquestion,73,115,2.0
117,circumference,85,interfaceradioquestion1,17,88,67.0
117,circumference,55,checkboxquestion,10,62,37.0
118,integers,79,interfacetextfieldquestion,60,80,64.0
118,integers,55,checkboxquestion,62,30,37.0
118,integers,40,algebrafieldquestion1,78,99,89.0
118,integers,50,textfieldquestion,27,100,77.0
118,integers,25,algebrafieldquestion,23,65,56.0
118,integers,27,other,64,98,94.0
118,integers,87,interfacepopupmenuquestion1,67,120,92.0
118,integers,34,noprobtype,74,107,2.0
118,integers,70,textfieldquestion,20,34,44.0
118,integers,43,checkboxquestion,73,82,82.0
118,integers,20,other,50,59,43.0
118,integers,42,algebra,9,60,49.0
118,integers,53,other,38,50,44.0
118,integers,81,checkboxquestion,32,67,53.0
118,integers,28,noprobtype,35,30,23.0
118,integers,65,popupmenuquestion,39,80,82.0
118,integers,82,textfieldquestion,23,61,43.0
118,integers,16,interfacepopupmenuquestion1,28,81,52.0
118,integers,88,interfacepopupmenuquestion1,61,34,53.0
118,integers,100,popupmenuquestion,30,38,39.0
118,integers,66,algebra,33,79,63.0
118,integers,37,other,66,63,67.0
118,integers,84,radioquestion,29,66,63.0
118,integers,26,interfaceradioquestion,18,64,49.0
118,integers,89,interfacepopupmenuquestion1,68,37,48.0
118,integers,68,checkboxquestion,21,79,64.0
118,integers,73,textfieldquestion,57,67,54.0
118,integers,1,algebra,42,93,89.0
118,integers,13,algebrafieldquestion1,66,37,50.0
118,integers,56,radioquestion,33,81,75.0
118,integers,75,textfieldquestion,18,91,74.0
118,integers,45,other,76,31,27.0
118,integers,35,checkboxquestion,20,92,63.0
118,integers,39,checkboxquestion,53,108,9.0
118,integers,69,other,15,48,40.0
118,integers,60,interfacetextfieldquestion,37,86,80.0
118,integers,78,interfaceradioquestion,15,115,84.0
118,integers,6,interfacepopupmenuquestion1,42,87,72.0
118,integers,71,checkboxquestion,60,85,70.0
118,integers,98,interfacetextfieldquestion1,26,46,49.0
118,integers,97,interfaceradioquestion,41,115,88.0
118,integers,12,interfaceradioquestion,6,93,68.0
118,integers,3,popupmenuquestion,54,57,56.0
118,integers,57,interfacetextfieldquestion1,48,45,39.0
118,integers,94,popupmenuquestion,49,78,55.0
118,integers,62,interfacepopupmenuquestion1,25,82,86.0
118,integers,90,radioquestion,77,90,96.0
118,integers,58,popupmenuquestion,6,120,89.0
118,integers,4,textfieldquestion,70,95,81.0
118,integers,2,algebra,58,119,9.0
118,integers,92,interfacepopupmenuquestion1,47,112,0.0
118,integers,32,checkboxquestion,16,58,47.0
118,integers,63,algebra,53,43,39.0
118,integers,22,interfaceradioquestion1,74,87,77.0
118,integers,46,algebra,20,73,61.0
118,integers,11,textfieldquestion,57,62,56.0
118,integers,30,popupmenuquestion,79,52,56.0
118,integers,33,algebrafieldquestion1,33,78,64.0
118,integers,31,interfaceradioquestion1,35,64,34.0
118,integers,41,radioquestion,60,32,50.0
118,integers,77,popupmenuquestion,49,81,90.0
118,integers,99,radioquestion,49,80,57.0
118,integers,95,checkboxquestion,24,78,54.0
118,integers,36,checkboxquestion,77,100,80.0
118,integers,24,popupmenuquestion,57,38,61.0
118,integers,80,algebra,22,39,41.0
118,integers,38,radioquestion,67,96,97.0
118,integers,96,algebra,59,88,81.0
118,integers,23,interfacepopupmenuquestion1,66,68,61.0
118,integers,21,other,21,84,78.0
119,circle-graph,27,other,36,98,75.0
119,circle-graph,86,algebrafieldquestion,8,114,87.0
119,circle-graph,84,radioquestion,67,96,88.0
119,circle-graph,83,interfaceradioquestion,79,64,63.0
119,circle-graph,6,interfacepopupmenuquestion1,11,77,51.0
119,circle-graph,64,other,41,99,68.0
119,circle-graph,28,noprobtype,66,70,76.0
119,circle-graph,65,popupmenuquestion,61,45,51.0
119,circle-graph,96,algebra,30,70,66.0
119,circle-graph,45,other,51,73,85.0
119,circle-graph,24,popupmenuquestion,69,36,43.0
119,circle-graph,98,interfacetextfieldquestion1,46,43,27.0
119,circle-graph,63,algebra,21,87,58.0
119,circle-graph,72,algebrafieldquestion,45,83,75.0
119,circle-graph,29,algebra,75,60,56.0
119,circle-graph,36,checkboxquestion,40,33,38.0
119,circle-graph,12,interfaceradioquestion,64,48,63.0
119,circle-graph,95,checkboxquestion,20,103,80.0
119,circle-graph,3,popupmenuquestion,47,43,41.0
119,circle-graph,77,popupmenuquestion,74,107,90.0
119,circle-graph,70,textfieldquestion,78,113,93.0
119,circle-graph,52,popupmenuquestion,31,52,40.0
119,circle-graph,17,checkboxquestion,42,104,80.0
119,circle-graph,81,checkboxquestion,69,80,65.0
119,circle-graph,97,interfaceradioquestion,67,104,81.0
119,circle-graph,60,interfacetextfieldquestion,73,118,10.0
119,circle-graph,30,popupmenuquestion,49,62,58.0
119,circle-graph,33,algebrafieldquestion1,22,51,32.0
119,circle-graph,4,textfieldquestion,31,101,80.0
119,circle-graph,32,checkboxquestion,55,75,86.0
119,circle-graph,42,algebra,72,75,86.0
119,circle-graph,59,textfieldquestion,63,115,9.0
119,circle-graph,62,interfacepopupmenuquestion1,58,68,72.0
119,circle-graph,99,radioquestion,28,34,32.0
119,circle-graph,38,radioquestion,56,98,84.0
119,circle-graph,90,radioquestion,40,69,58.0
119,circle-graph,46,algebra,26,99,71.0
119,circle-graph,15,interfacetextfieldquestion,76,76,70.0
119,circle-graph,88,interfacepopupmenuquestion1,76,37,40.0
119,circle-graph,18,radioquestion,74,48,49.0
119,circle-graph,76,interfacepopupmenuquestion1,49,33,43.0
119,circle-graph,2,algebra,28,58,35.0
119,circle-graph,78,interfaceradioquestion,77,108,97.0
119,circle-graph,49,textfieldquestion,25,116,98.0
119,circle-graph,73,textfieldquestion,50,80,71.0
119,circle-graph,7,interfaceradioquestion1,51,73,50.0
119,circle-graph,47,checkboxquestion,58,103,90.0
119,circle-graph,9,interfaceradioquestion1,33,44,55.0
